id,INFORMED CONSENT FORM,Age (Taon),Sex (Kasarian),Type of learner,Current Educational Level (Kasalukuyang Antas ng Edukasyon),"Preferred Learning Modality: 
Pinapaborang Paraan ng Pagkatuto:",Which gadgets do you currently use for studying?  (Anong gadget ang gamit mo pangaral?),"Do you have internet at home?
(May internet ba kayo sa bahay?)",Q1,Q2,Q3,Q4,Q5,confidence_avg,Q6,Q7,Q8,Q9,acad_fit_avg,Q10,Q11,Q12,Q13,Q14,Q15,engage_avg,Q16,Q17,Q18,Q19,Q20,motiv_avg,Q21,Q22,Q23,Q24,Q25,Q26,habits_avg,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,pref_avg,Q35,Q36,Q37,Q38,Q39,chall_avg,Q40,Q41,Q42,Q43,Q44,motiv_avg.1,Q45,Q46,Q47,Q48,Q49,Q50,strat_avg,Q51,Q52,Q53,Q54,Q55,Q56,Q57,Q58,interest_avg,average_all,"What features would you find most helpful in an adaptive learning system?
(Anong mga features ang sa tingin mo ay pinaka-makakatulong sa isang adaptive learning system?)","Do you have any additional comments or suggestions that could help improve learning materials or adaptive learning systems? 
(Mayroon ka bang karagdagang komento o mungkahi na makakatulong sa pagpapabuti ng mga materyales sa pagkatuto o adaptive learning systems?)",capability,academic_fit,engagement,motivation,study_habits,prior_learning,preferences,constraints,commitment,strategies,interest,cluster
107.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),18,Female,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Online,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),4.0,4.0,3.0,4.0,3.0,3.6,4.0,3.0,4.0,4.0,3.75,3.0,3.0,3.0,4.0,4.0,4.0,3.5,4.0,5.0,5.0,5.0,5.0,4.8,3.0,3.0,4.0,5.0,4.0,3.0,3.67,0.0,0.0,1.0,5.0,4.0,4.0,5.0,4.0,4.4,3.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.4,4.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.88,3.9,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Personalized learning recommendations,More structured schedules and reminders would improve consistency,3.6,3.75,3.5,4.8,3.6666666666666665,0.3333333333333333,4.4,3.0,4.4,4.0,3.875,0
108.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),25,Male,Other,TESDA / Technical Training,Face to Face,Smartphone,Prepaid Internet,4.0,5.0,4.0,5.0,4.0,4.4,4.0,5.0,5.0,5.0,4.75,4.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,3.83,1.0,1.0,1.0,4.0,3.0,4.0,5.0,5.0,4.2,2.0,3.0,4.0,2.0,2.0,2.6,3.0,5.0,5.0,4.0,5.0,4.4,4.0,4.0,4.0,5.0,5.0,3.0,4.17,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.63,4.2,Immediate feedback on answers;Automatically adjusted difficulty levels;Other,More practical and skill-based assessments are effective for learning.,4.4,4.75,4.0,5.0,3.8333333333333335,1.0,4.2,2.6,4.4,4.166666666666667,4.625,2
109.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),17,Female,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Blended,Smartphone,Prepaid Internet,4.0,4.0,3.0,4.0,3.0,3.6,4.0,3.0,4.0,4.0,3.75,3.0,3.0,3.0,4.0,4.0,4.0,3.5,4.0,4.0,5.0,5.0,5.0,4.6,3.0,3.0,4.0,5.0,4.0,3.0,3.67,0.0,0.0,1.0,5.0,4.0,4.0,4.0,4.0,4.2,3.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.4,4.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,3.75,3.85,Lessons that adjust based on learning pace;Other,,3.6,3.75,3.5,4.6,3.6666666666666665,0.3333333333333333,4.2,3.0,4.4,4.0,3.75,0
110.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),17,Male,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Face to Face,Desktop,Postpaid Internet (Monthly Subscription),4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.6,4.0,3.0,4.0,5.0,4.0,3.0,3.83,0.0,0.0,1.0,5.0,4.0,3.0,4.0,5.0,4.2,3.0,3.0,3.0,2.0,3.0,2.8,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,1.0,3.33,3.0,3.0,5.0,2.0,3.0,2.0,3.0,2.0,2.88,3.76,Immediate feedback on answers;Progress tracking and performance monitoring;Personalized learning recommendations,"I do not have any additional comments or suggestions. However, all of the listed features would be most helpful in an adaptive learning system.",4.0,4.0,4.0,4.6,3.8333333333333335,0.3333333333333333,4.2,2.8,4.0,3.3333333333333335,2.875,0
111.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),19,Male,Regular Student (Junior High / Senior High / College),College,Online,Smartphone;Laptop,Prepaid Internet,3.0,3.0,3.0,4.0,3.0,3.2,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.67,3.0,3.0,4.0,4.0,5.0,3.8,2.0,2.0,3.0,4.0,3.0,2.0,2.67,0.0,0.0,1.0,4.0,3.0,4.0,4.0,3.0,3.6,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.8,3.0,4.0,3.0,4.0,3.0,2.0,3.17,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.5,3.24,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring,Time management tools and reminders would help improve performance.,3.2,3.0,2.6666666666666665,3.8,2.6666666666666665,0.3333333333333333,3.6,3.0,3.8,3.1666666666666665,3.5,1
112.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),23,Female,ALS Student,ALS,Blended,Smartphone,Mobile Data Only,3.0,4.0,3.0,5.0,3.0,3.6,4.0,3.0,3.0,4.0,3.5,3.0,3.0,3.0,4.0,4.0,3.0,3.33,4.0,4.0,5.0,5.0,5.0,4.6,3.0,3.0,4.0,4.0,4.0,3.0,3.5,1.0,0.0,1.0,5.0,3.0,4.0,5.0,4.0,4.2,3.0,3.0,4.0,3.0,3.0,3.2,3.0,5.0,5.0,5.0,4.0,4.4,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.83,Lessons that adjust based on learning pace;Immediate feedback on answers;Personalized learning recommendations,Learning should connect more to real job situations.,3.6,3.5,3.3333333333333335,4.6,3.5,0.6666666666666666,4.2,3.2,4.4,4.0,4.0,0
113.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),20,Female,Regular Student (Junior High / Senior High / College),College,Online,Smartphone,Mobile Data Only,3.0,3.0,2.0,4.0,2.0,2.8,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.33,3.0,3.0,4.0,4.0,5.0,3.8,2.0,2.0,3.0,4.0,3.0,2.0,2.67,0.0,0.0,1.0,5.0,3.0,4.0,4.0,3.0,3.8,3.0,5.0,3.0,3.0,4.0,3.6,4.0,4.0,5.0,3.0,2.0,3.6,3.0,4.0,3.0,4.0,3.0,2.0,3.17,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.5,3.23,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring,Distractions from phone use make studying difficult.,2.8,3.0,2.3333333333333335,3.8,2.6666666666666665,0.3333333333333333,3.8,3.6,3.6,3.1666666666666665,3.5,1
114.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),18,Male,ALS Student,ALS,Modular/Printed,Smartphone,Prepaid Internet,4.0,4.0,3.0,5.0,3.0,3.8,4.0,3.0,4.0,4.0,3.75,3.0,3.0,3.0,4.0,4.0,3.0,3.33,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,3.67,1.0,0.0,1.0,5.0,3.0,4.0,5.0,4.0,4.2,3.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,5.0,5.0,4.0,4.4,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,3.88,3.9,Lessons that adjust based on learning pace;Immediate feedback on answers;Personalized learning recommendations,More practice activities will improve learning.,3.8,3.75,3.3333333333333335,5.0,3.6666666666666665,0.6666666666666666,4.2,3.0,4.4,4.0,3.875,0
115.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),23,Prefer not to say,Working learner / adult learner,College,Blended,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),4.0,4.0,4.0,5.0,4.0,4.2,4.0,4.0,4.0,5.0,4.25,4.0,3.0,3.0,4.0,5.0,4.0,3.83,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,3.0,3.83,1.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,4.4,2.0,3.0,5.0,2.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,4.2,4.0,5.0,4.0,5.0,4.0,3.0,4.17,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.38,4.13,Progress tracking and performance monitoring;Personalized learning recommendations;Other,Flexible learning schedules are very important for working students.,4.2,4.25,3.8333333333333335,5.0,3.8333333333333335,1.0,4.4,3.0,4.2,4.166666666666667,4.375,2
116.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),18,Female,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Online,Laptop,Postpaid Internet (Monthly Subscription),5.0,5.0,4.0,5.0,4.0,4.6,4.0,4.0,5.0,5.0,4.5,4.0,3.0,4.0,4.0,5.0,5.0,4.17,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,4.17,0.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.8,2.0,3.0,5.0,1.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,4.6,5.0,5.0,4.0,5.0,4.0,3.0,4.33,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.75,4.39,Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,Too many tasks at once can be overwhelming.,4.6,4.5,4.166666666666667,5.0,4.166666666666667,0.6666666666666666,4.8,3.0,4.6,4.333333333333333,4.75,2
117.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),21,Male,Regular Student (Junior High / Senior High / College),College,Blended,Smartphone;Tablet,Mobile Data Only,4.0,4.0,3.0,4.0,3.0,3.6,4.0,3.0,4.0,4.0,3.75,3.0,3.0,3.0,4.0,3.0,4.0,3.33,4.0,4.0,4.0,4.0,5.0,4.2,3.0,3.0,4.0,5.0,4.0,3.0,3.67,1.0,0.0,1.0,5.0,3.0,4.0,5.0,5.0,4.4,3.0,4.0,4.0,3.0,3.0,3.4,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,4.33,4.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.13,3.88,Immediate feedback on answers;Automatically adjusted difficulty levels;Other,Visual and interactive tools make learning easier.,3.6,3.75,3.3333333333333335,4.2,3.6666666666666665,0.6666666666666666,4.4,3.4,4.0,4.333333333333333,4.125,0
118.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),22,Female,Out-of-school learner planning to enroll in ALS,Not currently enrolled,Modular/Printed,,No Internet,2.0,2.0,2.0,3.0,2.0,2.2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,5.0,3.2,2.0,2.0,2.0,1.0,2.0,1.0,1.67,1.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,2.4,5.0,3.0,4.0,5.0,4.0,4.2,2.0,4.0,5.0,5.0,3.0,3.8,2.0,1.0,2.0,3.0,2.0,1.0,1.83,4.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.88,2.62,Other,Needs very basic lessons and no internet requirement.,2.2,2.0,2.0,3.2,1.6666666666666667,0.6666666666666666,2.4,4.2,3.8,1.8333333333333333,2.875,1
119.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),13,Male,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone,Mobile Data Only,3.0,3.0,2.0,3.0,2.0,2.6,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.33,3.0,2.0,4.0,3.0,4.0,3.2,2.0,2.0,3.0,3.0,3.0,2.0,2.5,0.0,0.0,1.0,5.0,3.0,4.0,4.0,5.0,4.2,3.0,5.0,2.0,3.0,3.0,3.2,4.0,3.0,4.0,5.0,3.0,3.8,3.0,3.0,3.0,4.0,5.0,2.0,3.33,4.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.12,Lessons that adjust based on learning pace;Immediate feedback on answers;Other,Games and fun activities help me understand lessons better.,2.6,3.0,2.3333333333333335,3.2,2.5,0.3333333333333333,4.2,3.2,3.8,3.3333333333333335,3.0,1
120.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),14,Female,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Blended,Smartphone;Tablet,Prepaid Internet,3.0,4.0,3.0,4.0,3.0,3.4,4.0,3.0,4.0,4.0,3.75,3.0,3.0,3.0,4.0,4.0,3.0,3.33,4.0,4.0,4.0,4.0,5.0,4.2,3.0,3.0,4.0,4.0,4.0,3.0,3.5,0.0,0.0,1.0,5.0,4.0,4.0,5.0,5.0,4.6,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.2,4.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,3.75,3.77,Lessons that adjust based on learning pace;Progress tracking and performance monitoring;Other,,3.4,3.75,3.3333333333333335,4.2,3.5,0.3333333333333333,4.6,3.0,4.2,4.0,3.75,0
121.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),17,Male,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Blended,Smartphone;Laptop,Prepaid Internet,3.0,4.0,3.0,4.0,3.0,3.4,4.0,3.0,4.0,4.0,3.75,3.0,3.0,3.0,4.0,4.0,3.0,3.33,4.0,4.0,4.0,4.0,5.0,4.2,3.0,3.0,4.0,4.0,4.0,3.0,3.5,0.0,0.0,1.0,5.0,4.0,4.0,5.0,4.0,4.4,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,3.83,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.88,3.73,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring,More structured lessons will help consistency.,3.4,3.75,3.3333333333333335,4.2,3.5,0.3333333333333333,4.4,3.0,4.0,3.8333333333333335,3.875,0
122.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),21,Female,Regular Student (Junior High / Senior High / College),College,Online,Laptop,Postpaid Internet (Monthly Subscription),4.0,4.0,3.0,4.0,3.0,3.6,4.0,3.0,4.0,4.0,3.75,3.0,2.0,2.0,3.0,4.0,3.0,2.83,3.0,3.0,4.0,4.0,5.0,3.8,2.0,2.0,4.0,4.0,3.0,2.0,2.83,0.0,0.0,1.0,5.0,4.0,4.0,5.0,4.0,4.4,3.0,5.0,4.0,2.0,4.0,3.6,4.0,4.0,5.0,3.0,3.0,3.8,3.0,4.0,4.0,4.0,3.0,2.0,3.33,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.88,3.58,Progress tracking and performance monitoring;Other,Distractions affect performance.,3.6,3.75,2.8333333333333335,3.8,2.8333333333333335,0.3333333333333333,4.4,3.6,3.8,3.3333333333333335,3.875,1
123.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),20,Male,ALS Student,ALS,Modular/Printed,Smartphone,Mobile Data Only,3.0,4.0,3.0,5.0,3.0,3.6,4.0,3.0,3.0,4.0,3.5,3.0,3.0,3.0,4.0,4.0,3.0,3.33,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,3.67,1.0,0.0,1.0,5.0,3.0,4.0,5.0,4.0,4.2,3.0,4.0,5.0,4.0,3.0,3.8,3.0,5.0,5.0,5.0,4.0,4.4,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,3.75,3.93,Immediate feedback on answers;Other,Balancing work and study is challenging but manageable.,3.6,3.5,3.3333333333333335,5.0,3.6666666666666665,0.6666666666666666,4.2,3.8,4.4,4.0,3.75,0
124.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),16,Prefer not to say,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Blended,Smartphone,Prepaid Internet,3.0,3.0,3.0,4.0,3.0,3.2,4.0,3.0,4.0,4.0,3.75,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.8,2.0,2.0,2.0,4.0,4.0,2.0,2.67,0.0,0.0,1.0,5.0,3.0,4.0,4.0,5.0,4.2,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,3.83,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.63,3.51,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring,Having reminders and simpler explanations would help improve learning consistency.,3.2,3.75,3.0,3.8,2.6666666666666665,0.3333333333333333,4.2,3.0,4.0,3.8333333333333335,3.625,1
125.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),22,Female,Working learner / adult learner,College,Online,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.75,4.0,3.0,3.0,4.0,4.0,3.0,3.5,4.0,4.0,5.0,5.0,5.0,4.6,3.0,3.0,4.0,4.0,5.0,3.0,3.67,1.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,4.4,2.0,3.0,5.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.4,4.0,5.0,4.0,5.0,4.0,3.0,4.17,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.38,3.99,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Personalized learning recommendations,Short and flexible lessons are more effective for working students.,4.0,3.75,3.5,4.6,3.6666666666666665,1.0,4.4,3.0,4.4,4.166666666666667,4.375,2
126.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),18,Male,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Blended,Laptop,Postpaid Internet (Monthly Subscription),4.0,5.0,4.0,5.0,4.0,4.4,4.0,4.0,5.0,5.0,4.5,4.0,3.0,4.0,4.0,5.0,5.0,4.17,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,4,0.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.8,2.0,3.0,5.0,1.0,3.0,2.8,5.0,5.0,5.0,4.0,4.0,4.6,5.0,5.0,4.0,5.0,4.0,3.0,4.33,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.75,4.34,Progress tracking and performance monitoring;Personalized learning recommendations;Other,Heavy workload makes time management difficult.,4.4,4.5,4.166666666666667,5.0,4.0,0.6666666666666666,4.8,2.8,4.6,4.333333333333333,4.75,2
127.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),16,Female,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone,Mobile Data Only,3.0,3.0,2.0,3.0,2.0,2.6,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.17,2.0,2.0,3.0,3.0,4.0,2.8,2.0,2.0,3.0,2.0,2.0,2.0,2.17,0.0,0.0,1.0,4.0,3.0,3.0,4.0,3.0,3.4,4.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0,2.0,2.8,3.0,2.0,2.0,3.0,3.0,1.0,2.33,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.5,2.78,Immediate feedback on answers;Other,Lessons feel boring sometimes.,2.6,3.0,2.1666666666666665,2.8,2.1666666666666665,0.3333333333333333,3.4,4.0,2.8,2.3333333333333335,2.5,1
128.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),20,Male,Regular Student (Junior High / Senior High / College),College,Online,Laptop,Postpaid Internet (Monthly Subscription),4.0,4.0,4.0,5.0,4.0,4.2,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.33,5.0,4.0,5.0,5.0,5.0,4.8,4.0,4.0,4.0,5.0,5.0,4.0,4.33,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,2.0,2.0,2.6,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.28,Personalized learning recommendations;Other,System should recommend next topics automatically.,4.2,4.0,4.333333333333333,4.8,4.333333333333333,1.0,5.0,2.6,4.0,4.5,5.0,2
129.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),25,Female,Working learner / adult learner,College,Online,Smartphone;Laptop;Desktop,Postpaid Internet (Monthly Subscription);Mobile Data Only,5.0,4.0,4.0,5.0,3.0,4.2,4.0,3.0,4.0,4.0,3.75,4.0,3.0,2.0,4.0,4.0,4.0,3.5,3.0,1.0,2.0,3.0,3.0,2.4,3.0,3.0,3.0,3.0,3.0,1.0,2.67,1.0,1.0,0.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.6,4.0,3.0,3.0,4.0,3.0,3.4,4.0,3.0,4.0,4.0,4.0,3.0,3.67,3.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,3.75,3.49,Lessons that adjust based on learning pace;Immediate feedback on answers;Automatically adjusted difficulty levels,,4.2,3.75,3.5,2.4,2.6666666666666665,0.6666666666666666,4.0,3.6,3.4,3.6666666666666665,3.75,1
130.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),18,Prefer not to say,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Face to Face,Smartphone;Laptop,Postpaid Internet (Monthly Subscription);Prepaid Internet;Mobile Data Only,5.0,3.0,5.0,4.0,5.0,4.4,5.0,5.0,3.0,5.0,4.5,5.0,3.0,4.0,5.0,2.0,5.0,4.0,5.0,4.0,2.0,3.0,3.0,3.4,3.0,3.0,4.0,3.0,4.0,4.0,3.5,0.0,0.0,1.0,5.0,4.0,3.0,3.0,3.0,3.6,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.25,3.57,Lessons that adjust based on learning pace;Immediate feedback on answers;Automatically adjusted difficulty levels,,4.4,4.5,4.0,3.4,3.5,0.3333333333333333,3.6,3.0,3.0,3.0,3.25,0
131.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),20,Female,Working learner / adult learner,College,Face to Face,Smartphone;Desktop,Postpaid Internet (Monthly Subscription),5.0,3.0,5.0,4.0,4.0,4.2,5.0,4.0,5.0,4.0,4.5,4.0,4.0,5.0,4.0,5.0,4.0,4.33,4.0,5.0,3.0,5.0,4.0,4.2,5.0,4.0,5.0,4.0,4.0,3.0,4.17,1.0,1.0,1.0,5.0,4.0,5.0,4.0,4.0,4.4,3.0,4.0,4.0,5.0,3.0,3.8,4.0,5.0,3.0,5.0,4.0,4.2,4.0,3.0,4.0,4.0,3.0,5.0,3.83,4.0,3.0,5.0,4.0,1.0,3.0,1.0,1.0,2.75,4.04,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,,4.2,4.5,4.333333333333333,4.2,4.166666666666667,1.0,4.4,3.8,4.2,3.8333333333333335,2.75,0
132.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),24,Male,Working learner / adult learner,Graduated College,Blended,Smartphone;Desktop;Tablet,Postpaid Internet (Monthly Subscription);Mobile Data Only,4.0,5.0,3.0,5.0,4.0,4.2,4.0,5.0,3.0,5.0,4.25,4.0,3.0,5.0,4.0,5.0,4.0,4.17,4.0,5.0,4.0,5.0,5.0,4.6,3.0,4.0,3.0,4.0,3.0,5.0,3.67,1.0,1.0,1.0,5.0,2.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,4.6,4.0,3.0,4.0,3.0,4.0,3.6,4.0,4.0,3.0,4.0,4.0,3.0,3.67,3.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.08,Immediate feedback on answers;Progress tracking and performance monitoring;Personalized learning recommendations,,4.2,4.25,4.166666666666667,4.6,3.6666666666666665,1.0,4.0,4.6,3.6,3.6666666666666665,4.0,0
133.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),22,Female,Regular Student (Junior High / Senior High / College),College,Online,Smartphone;Laptop;Tablet,Postpaid Internet (Monthly Subscription),3.0,4.0,3.0,3.0,3.0,3.2,3.0,3.0,3.0,4.0,3.25,3.0,3.0,4.0,3.0,4.0,3.0,3.33,4.0,3.0,3.0,4.0,3.0,3.4,4.0,3.0,4.0,3.0,3.0,4.0,3.5,0.0,0.0,0.0,4.0,3.0,4.0,3.0,3.0,3.4,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,3.8,4.0,4.0,3.0,3.0,3.0,4.0,3.5,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.63,3.4,Lessons that adjust based on learning pace;Automatically adjusted difficulty levels;Personalized learning recommendations,,3.2,3.25,3.3333333333333335,3.4,3.5,0.0,3.4,3.0,3.8,3.5,3.625,1
